source_platform,original_job_id,job_title,original_job_title,company_name,min_salary,max_salary,is_negotiable,experience_years,job_url,skill_name,raw_job_description
Yourator,38445,App工程師,"Sr. Software Engineer, Android",AIFIAN,100000,166666,0,0,https://www.yourator.co/companies/aifian/jobs/38445,Kotlin,"The Mobile Engineering Team
Our Engineering and Product teams are the heartbeat of AIFIAN, driving innovation through synergistic collaboration. As the
founding mobile team
, you’ll have the unique opportunity to lead the development of our
Android platform
, shaping the foundation of our mobile experience. Dedicated to crafting and refining efficient software systems, our team is committed to building robust, scalable solutions that power our platform’s growth.
This greenfield project provides a rare chance to define AIFIAN’s
Android architecture and user experience
, setting best practices for the frontend team as we scale across borders. You'll play a key role in
developing high-quality Android applications
, optimizing performance, and ensuring a seamless user experience.
What You'll Do
Design, build, and maintain Android applications for AIFIAN’s mobile platform, ensuring high performance, quality, and responsiveness.
Lead technical decisions in the Android codebase, advocating for best practices and a high standard of mobile architecture.
Collaborate closely with cross-functional teams, including Product Managers and Product Designers, to influence product direction and prioritization.
Identify and resolve performance and scalability issues to optimize the user experience and platform stability.
Develop and implement complex, reliable, and reusable code in Kotlin, promoting continuous improvement within the team.
Enhance the team’s technical standards and processes by participating in code reviews, mentorship, and knowledge-sharing initiatives.
Support and drive a culture of collaboration, transparency, and continuous improvement, contributing actively to the team’s and individual’s growth."
Yourator,46545,工程師,【凱基金控】2026 儲備幹部(MA),凱基金融控股股份有限公司,75000,90000,0,0,https://www.yourator.co/companies/KGI/jobs/46545,"C#,C++,C語言,Java,JavaScript,OpenAI API,Python,SQL","在乎你的職涯 加入凱基 成就你的未來!
報到日：2026年7月1日(三)
計畫於2026年 7月 1日至 2027年 12月 31日期間，進行為期18個月的儲備幹部培訓 !
職缺(一) 金融數位科技MA_AI 與數位策略(共同招募並分發至子公司)
職務說明：
培養您成為「AI 時代的產品經理與變革推動者」。利用數位科技 解決業務痛點、並能與高階主管與業務單位溝通的跨界人才。
招募條件：
學歷：研究所（應屆或工作經驗 2 年內）。
經歷：參與商業競賽經驗或具備程式實作能力或數據分析專案經驗尤佳。
語言能力：TOEIC 800+ 或同等
專業能力：
1. 懂 Python/SQL，具備 AI 應用思維。
2. 熟悉 LLM（大型語言模型）應用場景、RAG（檢索增強生成）架構或 Prompt Engineering。
3. 有實際使用 AI 工具優化流程或進行自動化（RPA/Automation）的經驗。
4. 具有實際應用系統開發經驗，熟悉Java/C#、Javascript (具框架經驗尤佳)、Python等開發語言。
5. 能運用數據建模或統計分析工具，找出業務痛點（Pain Points）並提出量化的解決方案。
6. 具備快速打造 MVP（最小可行性產品）或是 Prototype 的動手能力，以驗證新技術在金融場景的可行性。
其他能力/特質： 良好的溝通能力、敏捷與創業家精神、抗壓與協作、誠信正直、對 Fintech 發展有高度熱忱。
職缺(二) 金融數位科技MA_金融資訊(共同招募並分發至子公司)
職務說明：
培養具備金融資訊人才，推動公司數位轉型與應用發展。
1. 資訊策略規劃：協助制定公司資訊技術藍圖等。
2. 資訊治理發展：協助資訊服務流程再造，規劃作業流程自動化與實施。
3. 資訊專案推動：參與業務專案或任務執行，符合業務目標一致。
4. 系統基礎環境：了解資訊系統、網路架構，協助資訊管理與流程改造。
5. 技術研究與創新：追蹤新興技術趨勢，提出應用方案，並評估落地可行性。
招募條件：
1. 國內外研究所資訊管理、計算機科學、軟體工程、電子工程或相關領域畢業；
2. 具備基本的編程技能，熟悉至少一種程式語言(如Java、Python、C++等)；
3. 了解資料庫基礎知識(如SQL)，並具備基本網絡和系統管理知識；
4. 具備良好溝通能力及團隊合作精神；
5. 有強烈學習意願、自我提升能力、問題解決能力和邏輯思維
6. 具備責任心、創新精神、良好適應能力；
7. 具備英語讀寫和口語能力，能閱讀和理解技術文件
詳細計畫說明、職缺介紹與經驗分享請參閱
凱基金控官網
直接點擊前往官網申請"
Yourator,46222,App工程師,iOS Developer Intern,PicCollage 拼貼趣,40000,40000,1,0,https://www.yourator.co/companies/PicCollage/jobs/46222,Swift,"About Us
We are a profitable and growing company, originating in Silicon Valley and now headquartered in Taiwan. We combine intuitive design with
Creative AI
tech to create
inspiring products
for millions of people worldwide.
We offer a fun, creative, and international workplace with competitive compensation, stock options, flexible hybrid work, free lunch, and more.
Ready to make a big impact with a talented team? Come create with us.
About the Role:
We are looking for a motivated intern to join our iOS engineering team and work on real production code under close mentorship.
This role focuses on improving code quality, maintainability, and developer experience of an existing iOS application. You will not be expected to know everything upfront — instead, we value curiosity, learning ability, and thoughtful engineering practices.
The internship typically runs with a flexible schedule. Tasks are scoped realistically and may take 1–2 months to complete, including onboarding, implementation, and code review cycles.
What We’re Looking For:
Strong willingness to learn and work with unfamiliar systems or legacy code.
Solid programming fundamentals and ability to reason about code.
Comfortable asking questions and iterating based on feedback.
Clear communication skills and a collaborative mindset.
Proactive attitude and genuine interest in software engineering."
Yourator,41227,App工程師,iOS Developer,PicCollage 拼貼趣,125000,216666,0,0,https://www.yourator.co/companies/PicCollage/jobs/41227,Swift,"About Us
We are a profitable and growing company, originating in Silicon Valley and now headquartered in Taiwan. We combine intuitive design with
Creative AI
tech to create
inspiring products
for millions of people worldwide.
We offer a fun, creative, and international workplace with competitive compensation, stock options, flexible hybrid work, free lunch, and more.
Ready to make a big impact with a talented team? Come create with us.
About the Role
The
Explore Team
at PicCollage is where bold ideas come to life. We're a small, fast-moving group with a startup mindset, building new creative apps and prototypes from scratch—some are experimental, some are already live, and others are gaining real traction in the market.
We’re on a mission to launch the
next million-download app
that empowers creativity in new ways. If you’re excited by zero-to-one challenges and want to work at the intersection of mobile, creativity, and AI, this is the team for you.
Now, we’re looking for an
iOS Developer
who thrives in ambiguity, moves quickly, and has
a track record of using AI tools to build and ship real products
. You should be deeply passionate about AI—not just curious, but someone who’s
used LLMs or AI frameworks to write production code, automate development tasks, or prototype entire features end to end
.
While your core expertise will be in Swift, UIKit, and Apple frameworks, this role isn’t limited to mobile. You’ll also be expected to build
frontend and backend features
, with AI tools at your side to accelerate development across the stack.
What You'll Do
Designing and building new mobile apps from 0 to 1—turning bold ideas into polished, real-world products.
Ability to leverage AI to efficiently build and manage end-to-end full-stack applications: you will need to write frontend/backend code yourself when needed.
Collaborate closely with product managers, designers, and the MLAD (Machine Learning, Algorithms & Data) team to build AI-powered experiences users love.
Heavily explore and integrate AI tools into your workflow to streamline development.
Contribute to technical strategy and share best practices across the iOS and broader engineering team.
Contribute to a culture of continuous learning and knowledge sharing within the engineering team.
Communicate your ideas and collaborate with your team clearly in English."
Yourator,46224,工程師,Automation Intern (Ops),PicCollage 拼貼趣,40000,40000,1,0,https://www.yourator.co/companies/PicCollage/jobs/46224,,"About Us
We are a profitable and growing company, originating in Silicon Valley and now headquartered in Taiwan. We combine intuitive design with
Creative AI
tech to create
inspiring products
for millions of people worldwide.
We offer a fun, creative, and international workplace with competitive compensation, stock options, flexible hybrid work, free lunch, and more.
Ready to make a big impact with a talented team? Come create with us.
About the Role
We’re looking for a Dev Intern to help us streamline how the company works — from internal tools to task automations. If you enjoy solving problems with code, testing new AI tools, and making workflows more efficient, this role is for you.
What You'll Do
Build and improve internal tools and automations.
Work on projects that impact the whole team, learn about real business needs, and explore how
AI and automation
can improve the way we work.
Experiment with prompt/agent engineering and AI tools to boost productivity.
Help improve company workflows through creative problem-solving.
Bridge the gap between technical capabilities and operational needs.
Deliver tangible productivity improvements through deployed tools."
Yourator,46036,資料科學家,Computer Vision AI / Video AI Engineer,SKS 新光保全,40000,40000,1,0,https://www.yourator.co/companies/skstaiwan/jobs/46036,,"【Position Overview】
We are looking for a Computer Vision / Video AI Engineer to develop and deploy AI-based video analytics solutions for surveillance, industrial safety, and smart facilities. This role focuses on transforming raw video streams into actionable insights using AI models running on edge and cloud platforms.
【Responsibilities】
1. Design and develop computer vision models for object detection, tracking, and behavior analysis
2. Implement AI functions such as intrusion detection, fall detection, people/vehicle recognition, and safety monitoring
3. Optimize AI models for real-time inference on edge devices (e.g., GPU, NPU, embedded systems)
4. Integrate AI models with video streams (RTSP, ONVIF) and VMS platforms
5. Improve model accuracy by reducing false alarms in real-world environments
6. Collaborate with product, system integration, and field teams to deploy AI solutions at customer sites"
Yourator,46642,App工程師,iOS SDK Consultant,IdeasLab Formosa | 智之視創新有限公司,40000,40000,1,0,https://www.yourator.co/companies/IdeasLab/jobs/46642,"Git,Swift,UI/UX設計","About the Project
We are developing a SDK, a reusable iOS framework derived from our existing production application, which is already released and actively maintained.
The current app contains:
CoreML-based pose estimation models
3D reconstruction pipeline
Biomechanics / activity analysis logic
Real-time video processing workflows
UI components and app-level state management
Our goal is not to rebuild the app, but to:
Refactor and extract the core AI/ML logic into a clean, modular, embeddable SDK that can be integrated into third-party iOS applications.
We could use Jitsi IOS SDK as reference below:
Jitsi is an open source meeting platform like Google Meet that we could embed as SDK in our own app.
Reference:
https://jitsi.github.io/handbook/docs/dev-guide/dev-guide-ios-sdk/
The SDK will be analogous in purpose/structure to the Jitsi iOS SDK, where:
Jitsi provides a full standalone app experience
But also exposes an SDK version that external apps can embed
Similarly:
We already have the standalone app
We now want to provide an SDK version for external partners
Project Duration & Contract
Estimated Project Duration:
Approximately 6–10 weeks, depending on final scope and collaboration schedule (can be discussed also)
Contract Type:
Project-based contract with a defined scope and deliverables.
Possible Extension:
The contract may be extended for additional support, optimization, or SDK evolution depending on project needs.
Working Hours
Expected Working Commitment:
Approximately 20–40 hours per week during the active development phase.
Flexibility:
Working hours are flexible and can be scheduled according to mutual agreement.
Candidate should be available for weekly sync meetings with the internal iOS team.
Project Duration & Contract
Estimated Project Duration:
Approximately 6–10 weeks, depending on final scope and collaboration schedule (can be discussed also)
Contract Type:
Project-based contract with a defined scope and deliverables.
Possible Extension:
The contract may be extended for additional support, optimization, or SDK evolution depending on project needs.
Working Hours
Expected Working Commitment:
Approximately 20–40 hours per week during the active development phase.
Flexibility:
Working hours are flexible and can be scheduled according to mutual agreement.
Candidate should be available for weekly sync meetings with the internal iOS team.
Estimated Total Effort:
Approximately 200 hours total for the project."
Yourator,40133,工程師,LLM Fine-Tuning Engineer,沛思坦網路股份有限公司,70000,84000,0,0,https://www.yourator.co/companies/Pacston/jobs/40133,OpenAI API,"設計與實作 LLM 微調（Fine-Tuning）流程，並根據實務應用需求進行模型優化
運用 HuggingFace、LoRA、QLoRA、Deepspeed 等工具對 Transformer 架構進行調校
建構與維護資料前處理與 Tokenization pipeline，支援中文與多語環境下的 NLP 任務
撰寫並執行模型評估流程（BLEU / ROUGE / EM / Retrieval-based Precision 等）
部署並持續優化已訓練模型於雲端環境中的表現與穩定性
與產品開發團隊協作，提供技術建議與最佳實作，落地 AI 解決方案"
Yourator,40134,資料科學家,AI Product Engineer,沛思坦網路股份有限公司,70000,84000,0,0,https://www.yourator.co/companies/Pacston/jobs/40134,"AWS,CI/CD,Docker,GCP,Git,Kubernetes,OpenAI API","建構與維護 AI 應用微服務架構，使用 FastAPI、Pydantic、SQLAlchemy 等技術堆疊
整合 OpenAI API、HuggingFace 模型與內部 LLM 推論流程，開發彈性可擴展的 inference pipeline
與資料科學家合作，協助 AI 模型部署與效能最佳化
使用 Docker 與 K8s 建立容器化部署流程，實現 DevOps 自動化與多環境可遷移性
實作 CI/CD pipeline（GitHub Actions、Terraform 等），佈署至 GCP/AWS 等雲端平台
設計穩定與高可用的 RESTful API / event-driven 架構，提供高品質產品對外服務介面
參與跨部門產品設計與開發週期，實現 AI 功能與用戶需求之間的最佳整合"
Yourator,41570,工程師,[SO] 維運系統助理工程師,動力安全資訊股份有限公司 Dynasafe,30000,36000,0,0,https://www.yourator.co/companies/dynasafe/jobs/41570,,"1.可接受作業系統、儲存技術和設備、虛擬化技術、障礙排除等，系統面相關培訓內容
2.培訓後依能力面向，協助各相關技術或設備之：安裝、設定、維護、處理故障及障礙排除工作
3.需配合客戶地點和相關規範到場支援，透過各類服務客戶案件，累積經驗提升技術和應對能力
4.依照專案條件要求，規劃考取相關資訊證照"
Yourator,41596,工程師,[CS] 平台自動化工程師,動力安全資訊股份有限公司 Dynasafe,40000,40000,1,0,https://www.yourator.co/companies/dynasafe/jobs/41596,"CI/CD,Python","1. 安裝不同類型的研究開發軟體(PowerShell與Python)
2. 建置與維運混合雲架構服務
3. 協助CI/CD流程自動化與CI/CD系統維運
4. 解決方案研究與推廣
5. 主管交辦事項"
Yourator,41584,工程師,[STO] 儲存系統助理工程師,動力安全資訊股份有限公司 Dynasafe,30000,36000,0,0,https://www.yourator.co/companies/dynasafe/jobs/41584,,"1. 儲存設備安裝建置與維運管理。
2. 儲存環境架構、異地備援設計規劃。
3. 協助軟硬體故障排除與故障報修等維運作業，確保線上服務正常運作
你對資訊系統整合有無限熱忱，但還沒有實務專案經驗，而不知該如何開始嗎？
或是對科技新技術有嚮往、願意不斷地在實戰中打怪升等，遇到難題也會努力設想各種解決方法的人
尋找對資料儲存/備份解決方案有興趣者，無經驗但願意開始嘗試起，歡迎你來挑戰！"
Yourator,24464,資料科學家,[Data] 資料庫管理DBA工程師,動力安全資訊股份有限公司 Dynasafe,40000,40000,1,2,https://www.yourator.co/companies/dynasafe/jobs/24464,SQL,"1. 資料庫系統維護/建置/升級/平台轉換/備份管理。
2. 規劃、執行資料庫資料備援及回覆計畫。
3. 管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源等。
4. 監控資料庫效能，並適時針對相關參數及SQL進行調校。
5. 提供諮詢並處理使用者使用資料庫的相關問題。
6. 根據客戶需求，開發PL/SQL 等程式語言。"
Yourator,38451,工程師,數位科技處-數據工程師,永豐商業銀行股份有限公司,40000,40000,1,0,https://www.yourator.co/companies/sinopac/jobs/38451,,"負責數據工程(數據串接、清洗及彙整)與維運數據平台，確保流程順暢穩定。
配合數位產品發展目標，執行資料治理任務，參與數據工程相關專案。
運用內外部資料庫進行各類商業分析，提供數據做為決策支援。
規劃金融業務應用需求，提出解決方案並執行。"
Yourator,42858,工程師,PD0707 SAP系統工程師(內湖),仁寶電腦工業股份有限公司,33000,60000,0,0,https://www.yourator.co/companies/compal/jobs/42858,ERP,"1. SAP ABAP coding
2. SAP PP module solution programming
3. SAP operation helpdesk & support.
4. Global manufacture site support
5. Systematic project technique development and maintenance
※依學經歷、工作年資敘薪"
Yourator,42804,工程師,PD0530 品保工程師(NB/平鎮),仁寶電腦工業股份有限公司,35000,42000,0,0,https://www.yourator.co/companies/compal/jobs/42804,,"1)負責 SMT、組裝、測試等製程中的產品品質確認，異常問題處理與紀錄。
2)協助分析不良品原因，提出品質改善建議與追蹤執行結果。
3)撰寫與更新檢驗標準與作業說明文件，維持檢驗流程一致性。
4)協助處理客戶品質相關問題，並參與稽核或客訴改善行動。
5)配合主管安排，執行其他品質相關或跨部門交辦事項。"
Yourator,42992,後端工程師,PD0643 測試工程師(Server/平鎮),仁寶電腦工業股份有限公司,40000,40000,1,5,https://www.yourator.co/companies/compal/jobs/42992,,"1)根據產品規格和需求，制定測試計劃和測試策略，明確測試目標、範圍、方法和時間安排
2)管理測試進度和結果，確保測試按計劃進行，並及時發現和報告問題
3)與開發團隊合作，共同分析問題原因，並提出有效的解決方案
4)編寫和維護測試相關的文檔，包括測試計劃、測試用例、測試報告等"
Yourator,42979,資料科學家,PA1490 AI軟體應用工程師,仁寶電腦工業股份有限公司,40000,40000,1,1,https://www.yourator.co/companies/compal/jobs/42979,OpenAI API,"1.AOI/影像檢測演算法研發與軟體開發（缺陷檢測、OCR、AI生成應用、幾何/模板比對）。
2.深度學習與資料分析：蒐集/清洗/標註，模型訓練、調參與誤判/漏判收斂。
3.LLM/Agent 應用：RAG 知識庫、工具代理。"
Yourator,42860,工程師,PD0551 產線MPM工程師(NB/平鎮),仁寶電腦工業股份有限公司,40000,40000,1,3,https://www.yourator.co/companies/compal/jobs/42860,,"1)規劃並推動 新產品開發驗證與量產時程，確保專案如期達成並符合出貨要求。
2)主導量產產品變更與持續改善（Sustain 專案），提升製程穩定性與產品競爭力。
3)跨部門溝通協調，快速解決問題，確保接單式多樣化產品的生產順暢。"
Yourator,43011,後端工程師,PD0647 IPQC品質工程師(Server/平鎮),仁寶電腦工業股份有限公司,40000,40000,1,2,https://www.yourator.co/companies/compal/jobs/43011,QA,"1.依生產計畫對各製程進行巡檢，確保作業依SOP、作業標準及品質規範執行
2.依檢驗標準執行首件檢驗，確認產品符合規範後方可批量生產                                                                                                    3.發現製程異常時即時通知相關單位（生產、工程、QA），協助分析原因並追蹤改善結果
4.定期稽核現場5S、標準化作業與防呆措施執行情況
5.與生產、工程、QA、物控等單位協調品質問題，確保問題即時解決與資訊透明"
Yourator,42943,後端工程師,PD0649 SMT治具工程師(Server/平鎮),仁寶電腦工業股份有限公司,40000,40000,1,5,https://www.yourator.co/companies/compal/jobs/42943,,"1.設計、製造、安裝、測試與維護用於生產的治具
2.負責生產治具的配置設計
3.負責新治具的安裝與調試
4.協助技術團隊進行治具的升級和改造，提升生產效能                                                        5.測試治具維護手冊建立與培訓"
Yourator,42932,工程師,PD0715 MES系統工程師(平鎮),仁寶電腦工業股份有限公司,38000,45600,0,0,https://www.yourator.co/companies/compal/jobs/42932,MES,"1.負責MES及Shop Floor資訊系統的開發、管理與日常維護，確保生產線數據順暢流動。
2.快速反應並解決MES及Shop Floor系統異常，避免生產停擺，讓問題無所遁形。
3.網頁系統開發，打造使用者友善的介面與功能。"
Yourator,16619,後端工程師,資深後端工程師 Sr. Backend Engineer - Python,微拓科技 beBit TECH,86666,166666,0,0,https://www.yourator.co/companies/beBitTECH/jobs/16619,"Git,Kubernetes,NoSQL,PostgreSQL,Python,Scrum","身為 beBit TECH 的 (Sr.) Backend Engineer，你將作為產品研發部的一員，參與公司 CDP (Customer Data Platform) 產品：OmniSegment 的迭代與開發，主要的核心任務在於產品功能開發/scale up/reliability 提升。工作內容包含但不限於以下：
和產品經理 (PM)、前後端團隊及 UIUX 設計師合作，獨立開發產品新功能
理解整體的程式與架構，協助線上產品的技術開發及維運
新技術的學習與分享
優化開發者體驗與架構，並評估新技術的導入
分析既有技術框架及流程，優化產品穩定性
▎我們的技術與文化
主要使用 Python、Django，以及 PostgreSQL、Celery、Redis、K8s、Drone CI
Scrum & git flow
三週一次 Sprint Meeting 與每週兩次的 Stand-up Meeting
重視成員產出與 ownership
平均每週 release 1 次
Bi-weekly Engineer Sharing，和高手們切磋交流最新技術"
Yourator,42083,機構工程師,機構設計工程師 Mechanical Design Engineer,張量科技股份有限公司,40000,40000,1,0,https://www.yourator.co/companies/919f33fa/jobs/42083,,"【應徵方式】
請至 https://forms.gle/d4Q9xUcuwRMZ97VV6 投遞履歷，透過平台投遞不會給予回覆唷！
【工作內容】
- 進行產品機構與結構的初始設計
- 繪製機械圖面、審機械圖面
- 對產品的機構與結構進行數值分析以優化設計
【Responsibilities】
- Design of product mechanisms and structures
- Drawing and reviewing mechanical drawings
- Conducting numerical analysis of product mechanisms and structures to optimize designs"
Yourator,39883,工程師,物聯控制維運工程師,上洋股份有限公司,38000,42000,0,1,https://www.yourator.co/companies/upyoung/jobs/39883,,"主要負責物聯控制(IOT)服務佈署、系統設置、日常維護
1.配合業務推動，協助場域網路規劃、IOT設備佈署與系統設定，以及作業期程規劃與管控。
2.IOT服務日常檢核作業及叫修案件調查、排除及回覆。
3.SOP製作與更新，叫修案件分析。"
Yourator,24249,工程師,I106 .NET工程師(可遠端工作),台灣大哥大,67500,90000,0,0,https://www.yourator.co/companies/taiwanmobile/jobs/24249,"AWS,Azure,C#,CI/CD,CSS,C語言,Docker,GCP,HTML,JavaScript,NoSQL,PostgreSQL,React,SQL,Vue","【為什麼要加入台灣大哥大 IT 攻城精英團隊】
1.我們有穩定的福利制度，也有新創公司般的工作挑戰
2.我們致力打造一起學習、正向鼓勵回饋的工作環境
3.我們有體貼的居家上班制度
4.我們不是傳統的電信公司!正加速往區域級科技電信集團目標大步邁進
5.我們能讓你從「攻城師」升級為「攻城精英」，這裡絕對是個讓你可以升級武器、切磋技能、激發潛能的難得機會
6.我們還有一位跨領域身經百戰、兼具感性與知性、熱愛分享的超強 CIO 隊長！
【我們喜歡什麼樣的人】
1.具備團隊合作精神的 team player
2.優異的溝通及表達能力
3.開創性思考的能力
4.極端正面的工作態度、積極進取
5.具備優異的技術專案規劃、統籌與實作能力
6.對新興技術展現優異的理解能力及應用思維
工作不是人生的全部，但是一份精彩的工作會豐富成就你更好的人生
請給自己也給我們一個機會，加入我們一同持續精進IT專業技術，改寫自己的人生與改寫世界，讓我們一起變得更好，歡迎登艦！
【工作內容】
1. 參與台灣大跨單位之系統需求架構規劃、設計、開發，確保系統穩定性與高效能、提升用戶體驗與工作效率。
2. 根據內外部業務需求，提供需求相關的技術規劃做法、與分析洞察
3. 參與並執行專案，主動積極從各種角度思考，提出各種可行的建議方案
4. 應用程式開發
-使用 C# .NET（ASP.NET MVC / ASP.NET Core） 進行後端開發，確保高效能與可擴展性。
-負責前後端技術整合，協助開發 Web API 與 RESTful API 服務。
-進行 SQL 資料庫查詢、效能調優與資料建模，優化數據存取效率。
5. 無限可能的多元領域 : 科技新創服務 / 加值服務 / 客戶服務 / 通路營運 / 虛擬通路 / 企業創新服務
-CRM用戶溝通與行銷平台 / 網站開發
-電信網路維護平台資料庫 / 網站開發
-客服中心 & AI智能客服系統 / 網站開發
-集團 MIS 相關系統 / 網站開發
【必備技能】
1. 熟悉 .NET Framework、.NET Core 程式開發 與SQL程式後端開發技能
2. 熟悉 C#、WebForm、 ASP.NET MVC、ASP.NET Core 框架並有實作經驗
3. 熟悉 JavaScript、HTML5、CSS、jQuery 前端開發
4. 熟悉 Webservice、Web API、RESTful API 與外部系統界接
5. 熟悉 ADO.NET 與 Entity Framework Core / Bootstrap-Vue等框架
【加分條件】
1. 具備 Kafka 開發/維護技術尤佳
2. 具備 WinForm/Console開發經驗尤佳
3. 具備 前端應用技術者(如Angular/React/Vue.js)尤佳
4. 具備 Data model設計、系統設計及 API Spec 設計能力
5. 具備 PostgreSQL / SQL Server DB經驗尤佳
6. 具備 Redis 整合應用經驗尤佳
7. 具備 Docker及 CI/CD 經驗尤佳
8. 具備 AWS、Azure、GCP 等任一雲使用/開發/佈署經驗佳
9. 具備 AI 開發經驗
10. 善用 AI coding tools 加速開發並提升品質的經驗
11. 具備英文聽/說/讀/寫基本能力，有多益(TOEIC)聽讀550分以上尤佳
【薪資待遇】月薪依能力與經歷核敘；若績效達平均水準者，年薪約81~108萬，績效優者年薪將更高。"
Yourator,41888,工程師,【海外】iMES 系統開發工程師,鴻海科技集團 FOXCONN,40000,40000,1,0,https://www.yourator.co/companies/honhai/jobs/41888,,"用戶需求分析，系統設計，編寫軟件設計相關文檔和測試計劃、測試用例
數據結構設計、系統功能開發
負責系統系統集成和測試，監控系統性能，進行必要的優化
利用專業知識及溝通協調能力進行數字化、自動化系統項目的實施和推廣"
Yourator,41915,工程師,【海外】項目管理工程師,鴻海科技集團 FOXCONN,40000,40000,1,0,https://www.yourator.co/companies/honhai/jobs/41915,,"對外做好客戶需求管理
獨立負責中小型專案的策劃/組織/協調與推進
主導資源整合與分配
與專案相關方進行高效溝通協調"
Yourator,41914,工程師,【海外】IT 項目管理工程師,鴻海科技集團 FOXCONN,40000,40000,1,1,https://www.yourator.co/companies/honhai/jobs/41914,,"跨廠區/跨 BU 的 IT 系統規劃與推動
推動自動化/工業 4.0 相關新技術專案
負責 IT 對應各職能部門用戶的重要窗口
進行專案管理（包含專案規劃/測試/異常處理）"
Yourator,42747,韌體工程師,PK0300 NB 韌體設計(BIOS)工程師/高級工程師(工作地點:高雄市),仁寶電腦工業股份有限公司,40000,60000,0,0,https://www.yourator.co/companies/compal/jobs/42747,"ARM,BIOS,C語言","1.從事PC產品軟/韌體程式開發及問題解決、除錯、維護。
2.BIOS應用規格及流程撰寫。
3.C語言程式設計及作業系統及周邊設備控制。
4.對x86,ARM相關先進技術的軟體開發。
※依學經歷、工作年資敘薪"
Yourator,42792,工程師,PK0500 NB軟體應用工程師/高級工程師 (工作地點:高雄市),仁寶電腦工業股份有限公司,40000,60000,0,4,https://www.yourator.co/companies/compal/jobs/42792,BIOS,"1.System Software Issue Analysis
2.BIOS and Driver Evaluation Test
3.WHQL Certification
4.Driver and Application Management.
5. New Technology Survey and Research.
※依學經歷、工作年資敘薪"
Yourator,42811,機構工程師,PA0312 車用電子機構設計工程師/高級工程師(內湖),仁寶電腦工業股份有限公司,40000,40000,1,1,https://www.yourator.co/companies/compal/jobs/42811,,"1.Mechanical Design for test fixture & automation.
2.Issue analyze & Solution Capability.
3.Cross Function Communication.
4.Issue translates to lesson learned, Travel to Overseas Factory for NPI build.
5.Perform process activities following IATF 16949 & other automotive standard.
6.Analyze thermal dissipation for automotive electronic module and structure, perform early stage thermal simulation and thermal dissipation design.
*** 依學、經歷敘薪 ****"
Yourator,42843,機構工程師,PA0323 伺服器包裝設計工程師/高級工程師 (平鎮/內湖),仁寶電腦工業股份有限公司,36000,60000,0,5,https://www.yourator.co/companies/compal/jobs/42843,,"1. Server related products packaging design and test.
2. BOM management.
3. Cross function communication and issue solving."
Yourator,41603,全端工程師,[MIS}全端應用軟體工程師,動力安全資訊股份有限公司 Dynasafe,40000,40000,1,0,https://www.yourator.co/companies/dynasafe/jobs/41603,,"1.辦公室自動化(OA)
2.公司電子簽核、辦公室應用系統開發及維護
3.網頁設計及程式開發，並進行後續維護作業
4.專案管理"
Yourator,41599,DevOps工程師,[CNS]雲原生容器平台DevOps/SRE工程師,動力安全資訊股份有限公司 Dynasafe,40000,40000,1,2,https://www.yourator.co/companies/dynasafe/jobs/41599,"Kubernetes,Linux,Python","我們正在尋找優秀的Kubernetes系統管理人員，協助我們的客戶構建容器化的雲端平台。
主要的任務：
1. 負責Kubernetes/Openshift容器平台的管理，包含叢集建置、升級、故障排除等
2. 熟悉容器平台監控工具，如:Prometheus、Grafana、EFK stack等
3. 有自動化腳本撰寫經驗，使用工具如: Ansible、Python等
4. 熟悉Linux作業系統、網路
5. 對雲原生技術具有追根究柢的態度及能力"
Yourator,42973,工程師,PE0131 NB CTO BOM工程師(內湖)(林口),仁寶電腦工業股份有限公司,44000,52800,0,0,https://www.yourator.co/companies/compal/jobs/42973,,"1.CTO/BTO/CHV/CVN/TAA/TCO/ICC/BCC BOM申請及paper pilot訂單驗証
2.跨部門討論BOM架構
3.配合工廠生產要求，定義BOM架構及申請
4.依工廠生產流程及組裝方式，與客戶討論BOM架構，及相關訂單與BOM設定
5.負責客人資料建立維護
※上班地點可選擇台北內湖或者桃園龜山近林口"
Yourator,42915,後端工程師,PD0634 SMT製程ME工程師(Server/平鎮),仁寶電腦工業股份有限公司,40000,40000,1,3,https://www.yourator.co/companies/compal/jobs/42915,,"1.不良問題分析與對策，並提供作業問題排除之建議。
2.負責 SMT 操機、錫膏印刷、AOI 等機台設備的基礎操作與維護。
3.具備程式編程經驗尤佳。
4.負責新製程的規劃與執行，並協助新機種及量產階段產品的導入。
5.參與新設備的評估與引進。                                                                                                                                                                6.依據樣品與 BOM 表（物料清單），核對各零件位置與極性是否正確                                                                                                7.加強檢驗 IC、晶體、電容、LED 等有極性之零件。
8.負責 SMT 鋼板開孔及生產使用治具的開發與設計。
9.協助處理物料異常。負責生產相關表單填寫。
10.進行跨部門的溝通與協調。
11.遵守安全操作規範。
12.負責其他主管交辦事項"
